User_ID,Date,Steps,Calories_Burned,Sleep_Hours,Heart_Rate
U8081,2024-05-08 09:00:00,7013,231.18,8.1,96
U8082,2024-05-08 10:00:00,6918,75.84,6.9,83
U8083,2024-05-08 11:00:00,2734,368.68,7.3,77
U8084,2024-05-08 12:00:00,2536,722.48,7.4,69
U8085,2024-05-08 13:00:00,11564,500.19,6.5,75
U8086,2024-05-08 14:00:00,10741,330.14,8.2,64
U8087,2024-05-08 15:00:00,2245,629.09,8.0,74
U8088,2024-05-08 16:00:00,3533,584.26,3.0,82
U8089,2024-05-08 17:00:00,2814,585.17,3.8,90
U8090,2024-05-08 18:00:00,4526,435.94,3.2,89
U8091,2024-05-08 19:00:00,10323,447.86,4.2,66
U8092,2024-05-08 20:00:00,7630,466.87,3.5,79
U8093,2024-05-08 21:00:00,13657,464.47,4.4,98
U8094,2024-05-08 22:00:00,12151,204.74,6.8,62
U8095,2024-05-08 23:00:00,5488,234.34,7.7,62
U8096,2024-05-09 00:00:00,5214,330.52,9.4,90
U8097,2024-05-09 01:00:00,2773,691.6,8.2,66
U8098,2024-05-09 02:00:00,13641,396.79,3.2,60
U8099,2024-05-09 03:00:00,9957,744.74,6.3,86
U8100,2024-05-09 04:00:00,7046,645.04,7.7,60
U8101,2024-05-09 05:00:00,12196,696.13,5.2,65
U8102,2024-05-09 06:00:00,2580,150.61,5.6,79
U8103,2024-05-09 07:00:00,10853,161.59,8.6,98
U8104,2024-05-09 08:00:00,10862,227.47,3.3,62
U8105,2024-05-09 09:00:00,9178,546.97,6.8,61
U8106,2024-05-09 10:00:00,2087,407.22,8.6,91
U8107,2024-05-09 11:00:00,8173,177.36,8.6,79
U8108,2024-05-09 12:00:00,13139,609.34,3.8,95
U8109,2024-05-09 13:00:00,14628,438.11,8.9,86
U8110,2024-05-09 14:00:00,4489,598.25,3.5,79
U8111,2024-05-09 15:00:00,7160,732.1,9.5,78
U8112,2024-05-09 16:00:00,13569,736.06,4.5,80
U8113,2024-05-09 17:00:00,9011,275.84,3.8,79
U8114,2024-05-09 18:00:00,3600,168.9,3.5,64
U8115,2024-05-09 19:00:00,3489,375.37,5.4,79
U8116,2024-05-09 20:00:00,7509,112.91,5.4,71
U8117,2024-05-09 21:00:00,8522,82.98,6.7,69
U8118,2024-05-09 22:00:00,12573,783.59,8.1,81
U8119,2024-05-09 23:00:00,10628,778.87,6.6,97
U8120,2024-05-10 00:00:00,1815,313.84,9.9,87
U8121,2024-05-10 01:00:00,14285,665.39,4.5,71
U8122,2024-05-10 02:00:00,9030,217.57,4.5,98
U8123,2024-05-10 03:00:00,9423,362.97,7.9,69
U8124,2024-05-10 04:00:00,10676,594.84,5.2,94
U8125,2024-05-10 05:00:00,8257,462.91,4.2,99
U8126,2024-05-10 06:00:00,8317,665.84,8.5,96
U8127,2024-05-10 07:00:00,12847,785.03,4.6,76
U8128,2024-05-10 08:00:00,9039,56.76,8.2,86
U8129,2024-05-10 09:00:00,2478,743.39,4.4,88
U8130,2024-05-10 10:00:00,5484,360.09,9.6,85
U8131,2024-05-10 11:00:00,2331,355.96,5.1,68
U8132,2024-05-10 12:00:00,2280,50.49,8.2,71
U8133,2024-05-10 13:00:00,3421,675.76,8.9,85
U8134,2024-05-10 14:00:00,12815,619.24,3.9,92
U8135,2024-05-10 15:00:00,3239,720.51,3.5,91
U8136,2024-05-10 16:00:00,12786,175.52,7.2,70
U8137,2024-05-10 17:00:00,2405,211.33,7.3,88
U8138,2024-05-10 18:00:00,8603,277.65,7.4,67
U8139,2024-05-10 19:00:00,11079,447.66,6.2,84
U8140,2024-05-10 20:00:00,11374,308.84,9.5,79
U8141,2024-05-10 21:00:00,9370,274.79,7.8,80
U8142,2024-05-10 22:00:00,7365,187.02,3.5,63
U8143,2024-05-10 23:00:00,9084,169.4,8.5,95
U8144,2024-05-11 00:00:00,9742,404.7,4.9,88
U8145,2024-05-11 01:00:00,7127,384.43,8.1,78
U8146,2024-05-11 02:00:00,13843,638.85,3.4,85
U8147,2024-05-11 03:00:00,5074,667.87,8.4,95
U8148,2024-05-11 04:00:00,6432,575.46,6.8,84
U8149,2024-05-11 05:00:00,5904,673.4,8.0,82
U8150,2024-05-11 06:00:00,12558,131.64,6.5,97
U8151,2024-05-11 07:00:00,6779,393.32,8.6,87
U8152,2024-05-11 08:00:00,6653,264.84,9.6,70
U8153,2024-05-11 09:00:00,5252,238.85,8.2,88
U8154,2024-05-11 10:00:00,6933,584.52,8.2,79
U8155,2024-05-11 11:00:00,14763,673.42,4.5,68
U8156,2024-05-11 12:00:00,9392,136.05,5.5,83
U8157,2024-05-11 13:00:00,8556,143.07,3.9,72
U8158,2024-05-11 14:00:00,4895,529.55,6.7,61
U8159,2024-05-11 15:00:00,10538,158.22,6.1,76
U8160,2024-05-11 16:00:00,5440,626.29,5.1,86
U8161,2024-05-11 17:00:00,3463,671.52,3.5,97
U8162,2024-05-11 18:00:00,3144,442.13,9.5,61
U8163,2024-05-11 19:00:00,7097,731.3,7.2,92
U8164,2024-05-11 20:00:00,9812,65.26,5.3,64
U8165,2024-05-11 21:00:00,7883,219.81,5.4,73
U8166,2024-05-11 22:00:00,2777,629.7,5.8,86
U8167,2024-05-11 23:00:00,4880,767.98,8.7,95
U8168,2024-05-12 00:00:00,7684,770.43,4.5,86
U8169,2024-05-12 01:00:00,14670,50.3,9.0,73
U8170,2024-05-12 02:00:00,14166,523.9,5.2,74
U8171,2024-05-12 03:00:00,2132,70.5,9.1,86
U8172,2024-05-12 04:00:00,1954,575.24,9.3,67
U8173,2024-05-12 05:00:00,1131,626.03,7.9,80
U8174,2024-05-12 06:00:00,1604,693.25,9.3,93
U8175,2024-05-12 07:00:00,5661,447.08,8.2,87
U8176,2024-05-12 08:00:00,8409,687.58,4.0,83
U8177,2024-05-12 09:00:00,2400,742.88,9.7,76
U8178,2024-05-12 10:00:00,12458,449.92,4.3,65
U8179,2024-05-12 11:00:00,13545,443.09,6.5,97
U8180,2024-05-12 12:00:00,13267,429.39,5.7,78
U8181,2024-05-12 13:00:00,13131,428.48,5.4,60
U8182,2024-05-12 14:00:00,12085,630.9,8.5,97
U8183,2024-05-12 15:00:00,7447,100.5,5.0,85
U8184,2024-05-12 16:00:00,3548,389.37,6.8,64
U8185,2024-05-12 17:00:00,13075,442.99,5.4,63
U8186,2024-05-12 18:00:00,6759,210.84,9.3,84
U8187,2024-05-12 19:00:00,2885,455.96,4.1,81
U8188,2024-05-12 20:00:00,1338,391.74,4.2,72
U8189,2024-05-12 21:00:00,11258,603.19,3.8,82
U8190,2024-05-12 22:00:00,6803,314.97,8.3,92
U8191,2024-05-12 23:00:00,7558,762.33,4.1,84
U8192,2024-05-13 00:00:00,1910,360.3,6.7,69
U8193,2024-05-13 01:00:00,4996,523.17,8.4,77
U8194,2024-05-13 02:00:00,14010,216.26,3.8,86
U8195,2024-05-13 03:00:00,10045,566.49,9.5,85
U8196,2024-05-13 04:00:00,5270,435.39,5.0,61
U8197,2024-05-13 05:00:00,9019,306.68,8.5,69
U8198,2024-05-13 06:00:00,6500,310.93,8.6,79
U8199,2024-05-13 07:00:00,13278,331.59,5.4,97
U8200,2024-05-13 08:00:00,5614,378.09,6.9,62
U8201,2024-05-13 09:00:00,1896,235.74,7.4,69
U8202,2024-05-13 10:00:00,9424,258.05,5.9,87
U8203,2024-05-13 11:00:00,3758,768.77,5.5,78
U8204,2024-05-13 12:00:00,13821,275.95,9.0,76
U8205,2024-05-13 13:00:00,10016,520.18,4.4,82
U8206,2024-05-13 14:00:00,9316,309.01,8.6,87
U8207,2024-05-13 15:00:00,12848,658.13,4.4,86
U8208,2024-05-13 16:00:00,1697,571.96,7.9,91
U8209,2024-05-13 17:00:00,2061,296.17,5.0,97
U8210,2024-05-13 18:00:00,1247,587.47,9.5,71
U8211,2024-05-13 19:00:00,13287,617.56,7.2,79
U8212,2024-05-13 20:00:00,11198,153.72,6.7,65
U8213,2024-05-13 21:00:00,2919,483.61,5.1,62
U8214,2024-05-13 22:00:00,2611,655.82,6.6,62
U8215,2024-05-13 23:00:00,9332,87.76,3.5,82
U8216,2024-05-14 00:00:00,5192,430.9,4.0,68
U8217,2024-05-14 01:00:00,6774,679.88,5.1,92
U8218,2024-05-14 02:00:00,4663,764.57,9.6,95
U8219,2024-05-14 03:00:00,12519,541.99,6.3,71
U8220,2024-05-14 04:00:00,2377,295.85,5.8,85
U8221,2024-05-14 05:00:00,13232,503.63,8.4,96
U8222,2024-05-14 06:00:00,8155,70.52,7.9,69
U8223,2024-05-14 07:00:00,7618,391.9,7.6,70
U8224,2024-05-14 08:00:00,3863,595.5,7.2,78
U8225,2024-05-14 09:00:00,10742,77.16,3.9,64
U8226,2024-05-14 10:00:00,11209,502.43,5.7,83
U8227,2024-05-14 11:00:00,9999,491.24,9.3,94
U8228,2024-05-14 12:00:00,12037,192.25,9.7,87
U8229,2024-05-14 13:00:00,12631,476.92,6.0,89
U8230,2024-05-14 14:00:00,5630,357.09,3.0,78
U8231,2024-05-14 15:00:00,3312,409.12,6.5,65
U8232,2024-05-14 16:00:00,9863,294.05,4.6,98
U8233,2024-05-14 17:00:00,9496,657.76,4.3,78
U8234,2024-05-14 18:00:00,11668,324.24,5.0,90
U8235,2024-05-14 19:00:00,5879,643.11,3.9,70
U8236,2024-05-14 20:00:00,2311,107.43,3.3,76
U8237,2024-05-14 21:00:00,12032,258.93,6.1,76
U8238,2024-05-14 22:00:00,13125,352.0,4.8,74
U8239,2024-05-14 23:00:00,14604,353.43,4.8,65
U8240,2024-05-15 00:00:00,13324,380.97,4.6,91
U8241,2024-05-15 01:00:00,8842,539.29,6.5,99
U8242,2024-05-15 02:00:00,5396,480.54,8.1,70
U8243,2024-05-15 03:00:00,9327,440.79,7.6,72
U8244,2024-05-15 04:00:00,7631,678.25,9.8,76
U8245,2024-05-15 05:00:00,4312,197.13,9.4,87
U8246,2024-05-15 06:00:00,13462,695.18,5.9,77
U8247,2024-05-15 07:00:00,3851,658.57,8.7,87
U8248,2024-05-15 08:00:00,4032,196.77,4.3,75
U8249,2024-05-15 09:00:00,3406,518.05,4.5,95
U8250,2024-05-15 10:00:00,13169,217.46,7.9,99
U8251,2024-05-15 11:00:00,11496,757.12,4.5,79
U8252,2024-05-15 12:00:00,4065,419.71,6.2,98
U8253,2024-05-15 13:00:00,8619,202.79,5.3,86
U8254,2024-05-15 14:00:00,10433,527.08,4.6,99
U8255,2024-05-15 15:00:00,12359,580.41,4.1,92
U8256,2024-05-15 16:00:00,8886,503.73,7.3,61
U8257,2024-05-15 17:00:00,14659,231.27,3.4,72
U8258,2024-05-15 18:00:00,12862,601.41,7.9,61
U8259,2024-05-15 19:00:00,9322,747.17,9.3,96
U8260,2024-05-15 20:00:00,1626,764.1,5.4,64
U8261,2024-05-15 21:00:00,1287,559.61,5.9,65
U8262,2024-05-15 22:00:00,6886,680.18,7.1,91
U8263,2024-05-15 23:00:00,3707,783.97,7.7,83
U8264,2024-05-16 00:00:00,3103,82.54,6.8,76
U8265,2024-05-16 01:00:00,11239,407.74,7.8,68
U8266,2024-05-16 02:00:00,3381,268.56,8.7,99
U8267,2024-05-16 03:00:00,2634,406.09,9.9,99
U8268,2024-05-16 04:00:00,10787,737.69,5.7,61
U8269,2024-05-16 05:00:00,12447,787.54,7.1,68
U8270,2024-05-16 06:00:00,9878,728.69,5.6,65
U8271,2024-05-16 07:00:00,11903,197.84,4.7,78
U8272,2024-05-16 08:00:00,14096,652.15,10.0,92
U8273,2024-05-16 09:00:00,13291,663.24,3.1,78
U8274,2024-05-16 10:00:00,2611,484.53,3.5,92
U8275,2024-05-16 11:00:00,11674,586.17,7.1,89
U8276,2024-05-16 12:00:00,14271,729.02,8.0,98
U8277,2024-05-16 13:00:00,14824,795.62,8.1,72
U8278,2024-05-16 14:00:00,14069,80.05,7.9,77
U8279,2024-05-16 15:00:00,5062,242.87,8.5,61
U8280,2024-05-16 16:00:00,6513,750.93,8.2,62
U8281,2024-05-16 17:00:00,9032,296.86,6.8,65
U8282,2024-05-16 18:00:00,6283,129.87,6.3,87
U8283,2024-05-16 19:00:00,6929,284.95,8.0,72
U8284,2024-05-16 20:00:00,10186,438.87,8.1,79
U8285,2024-05-16 21:00:00,2401,339.57,5.3,91
U8286,2024-05-16 22:00:00,7191,641.23,3.0,90
U8287,2024-05-16 23:00:00,2553,508.28,5.2,68
U8288,2024-05-17 00:00:00,7744,376.18,6.7,62
U8289,2024-05-17 01:00:00,14643,797.95,6.7,90
U8290,2024-05-17 02:00:00,12067,714.45,5.7,74
U8291,2024-05-17 03:00:00,12419,696.69,9.5,63
U8292,2024-05-17 04:00:00,4570,475.44,6.3,76
U8293,2024-05-17 05:00:00,14320,634.94,4.0,90
U8294,2024-05-17 06:00:00,7295,301.91,4.4,88
U8295,2024-05-17 07:00:00,9851,297.39,3.7,70
U8296,2024-05-17 08:00:00,14785,719.04,4.9,91
U8297,2024-05-17 09:00:00,1964,497.63,5.1,99
U8298,2024-05-17 10:00:00,11266,307.69,5.3,62
U8299,2024-05-17 11:00:00,1987,683.99,8.9,60
U8300,2024-05-17 12:00:00,9804,381.92,8.4,67
U8301,2024-05-17 13:00:00,8366,349.98,6.5,76
U8302,2024-05-17 14:00:00,3130,69.63,6.1,67
U8303,2024-05-17 15:00:00,8221,559.25,5.6,92
U8304,2024-05-17 16:00:00,12406,449.48,3.1,85
U8305,2024-05-17 17:00:00,10468,283.87,9.4,61
U8306,2024-05-17 18:00:00,11336,154.48,5.0,88
U8307,2024-05-17 19:00:00,5966,186.81,8.9,74
U8308,2024-05-17 20:00:00,4506,218.65,8.2,89
U8309,2024-05-17 21:00:00,14764,698.9,3.8,71
U8310,2024-05-17 22:00:00,8719,410.48,5.2,61
U8311,2024-05-17 23:00:00,9420,571.62,6.4,80
U8312,2024-05-18 00:00:00,2018,395.99,4.8,88
U8313,2024-05-18 01:00:00,10412,405.3,5.8,88
U8314,2024-05-18 02:00:00,6290,666.61,5.0,75
U8315,2024-05-18 03:00:00,3879,628.37,7.5,90
U8316,2024-05-18 04:00:00,7657,224.1,5.5,92
U8317,2024-05-18 05:00:00,4357,519.29,5.4,61
U8318,2024-05-18 06:00:00,6734,560.14,4.9,63
U8319,2024-05-18 07:00:00,12296,353.6,8.6,98
U8320,2024-05-18 08:00:00,14064,101.25,7.5,64
U8321,2024-05-18 09:00:00,2546,328.55,8.0,61
U8322,2024-05-18 10:00:00,14691,318.73,5.8,67
U8323,2024-05-18 11:00:00,2611,567.97,8.9,95
U8324,2024-05-18 12:00:00,4977,657.14,5.9,65
U8325,2024-05-18 13:00:00,6107,347.01,4.2,69
U8326,2024-05-18 14:00:00,5149,534.29,6.6,95
U8327,2024-05-18 15:00:00,11570,532.13,6.1,63
U8328,2024-05-18 16:00:00,13792,536.12,3.6,98
U8329,2024-05-18 17:00:00,13435,465.73,7.6,73
U8330,2024-05-18 18:00:00,5612,521.91,8.7,71
U8331,2024-05-18 19:00:00,8662,700.77,5.5,76
U8332,2024-05-18 20:00:00,11519,741.37,8.3,80
U8333,2024-05-18 21:00:00,5511,118.85,7.1,72
U8334,2024-05-18 22:00:00,1555,58.81,4.9,92
U8335,2024-05-18 23:00:00,9397,439.19,5.4,72
U8336,2024-05-19 00:00:00,10193,359.61,9.6,68
U8337,2024-05-19 01:00:00,4863,388.38,4.5,79
U8338,2024-05-19 02:00:00,1117,393.88,4.1,99
U8339,2024-05-19 03:00:00,3527,721.39,3.5,60
U8340,2024-05-19 04:00:00,4851,527.47,9.1,72
U8341,2024-05-19 05:00:00,4761,381.76,7.7,81
U8342,2024-05-19 06:00:00,12092,391.09,3.8,72
U8343,2024-05-19 07:00:00,6490,683.38,8.4,94
U8344,2024-05-19 08:00:00,7371,212.79,7.4,60
U8345,2024-05-19 09:00:00,14592,61.06,9.9,92
U8346,2024-05-19 10:00:00,10650,408.63,6.6,64
U8347,2024-05-19 11:00:00,6236,770.35,6.6,89
U8348,2024-05-19 12:00:00,11893,660.78,4.7,64
U8349,2024-05-19 13:00:00,6703,356.3,4.3,84
U8350,2024-05-19 14:00:00,5636,181.32,8.1,85
U8351,2024-05-19 15:00:00,10240,477.6,5.6,78
U8352,2024-05-19 16:00:00,7230,709.78,8.1,71
U8353,2024-05-19 17:00:00,14498,587.96,8.4,67
U8354,2024-05-19 18:00:00,4000,455.15,9.3,69
U8355,2024-05-19 19:00:00,8422,601.16,6.0,77
U8356,2024-05-19 20:00:00,6515,773.49,3.7,70
U8357,2024-05-19 21:00:00,3225,464.52,3.2,89
U8358,2024-05-19 22:00:00,11379,466.51,5.0,64
U8359,2024-05-19 23:00:00,10297,408.95,9.5,83
U8360,2024-05-20 00:00:00,6987,474.96,8.2,72
U8361,2024-05-20 01:00:00,13719,526.37,6.9,95
U8362,2024-05-20 02:00:00,3993,203.21,4.7,86
U8363,2024-05-20 03:00:00,9722,476.02,8.0,91
U8364,2024-05-20 04:00:00,13655,60.09,8.2,73
U8365,2024-05-20 05:00:00,5862,753.45,4.6,61
U8366,2024-05-20 06:00:00,11292,78.38,8.0,63
U8367,2024-05-20 07:00:00,13834,768.61,3.8,70
U8368,2024-05-20 08:00:00,4440,776.74,3.7,96
U8369,2024-05-20 09:00:00,13954,445.09,3.4,97
U8370,2024-05-20 10:00:00,12842,299.31,8.7,96
U8371,2024-05-20 11:00:00,2996,188.71,4.9,72
U8372,2024-05-20 12:00:00,9933,171.63,7.2,68
U8373,2024-05-20 13:00:00,2074,228.45,4.0,86
U8374,2024-05-20 14:00:00,8528,407.15,6.1,61
U8375,2024-05-20 15:00:00,12154,607.17,3.2,86
U8376,2024-05-20 16:00:00,14858,349.05,9.0,71
U8377,2024-05-20 17:00:00,11895,635.76,6.8,71
U8378,2024-05-20 18:00:00,1866,473.44,9.2,62
U8379,2024-05-20 19:00:00,14380,64.46,6.3,85
U8380,2024-05-20 20:00:00,4782,148.84,5.2,74
U8381,2024-05-20 21:00:00,11324,479.19,5.8,86
U8382,2024-05-20 22:00:00,10384,170.87,4.7,94
U8383,2024-05-20 23:00:00,5021,506.23,9.2,72
U8384,2024-05-21 00:00:00,11269,383.96,5.1,64
U8385,2024-05-21 01:00:00,10362,567.56,5.0,76
U8386,2024-05-21 02:00:00,5183,268.58,7.4,78
U8387,2024-05-21 03:00:00,8469,666.22,3.9,79
U8388,2024-05-21 04:00:00,14115,341.66,4.5,82
U8389,2024-05-21 05:00:00,1590,647.49,6.0,71
U8390,2024-05-21 06:00:00,8191,64.53,4.3,91
U8391,2024-05-21 07:00:00,12683,344.81,4.8,88
U8392,2024-05-21 08:00:00,3224,215.14,7.9,64
U8393,2024-05-21 09:00:00,8354,382.76,5.0,61
U8394,2024-05-21 10:00:00,14069,760.11,7.5,65
U8395,2024-05-21 11:00:00,6333,169.22,6.5,80
U8396,2024-05-21 12:00:00,7133,116.0,8.4,94
U8397,2024-05-21 13:00:00,11831,93.87,8.3,74
U8398,2024-05-21 14:00:00,5845,142.52,4.4,77
U8399,2024-05-21 15:00:00,10808,96.47,9.6,61
U8400,2024-05-21 16:00:00,12460,563.55,8.6,64
U8401,2024-05-21 17:00:00,5904,138.05,6.7,96
U8402,2024-05-21 18:00:00,5898,198.08,6.9,65
U8403,2024-05-21 19:00:00,3495,534.15,8.8,78
U8404,2024-05-21 20:00:00,10396,384.62,6.4,75
U8405,2024-05-21 21:00:00,9356,91.0,6.3,71
U8406,2024-05-21 22:00:00,3483,778.01,7.4,83
U8407,2024-05-21 23:00:00,4601,499.95,3.6,68
U8408,2024-05-22 00:00:00,13052,510.34,7.1,62
U8409,2024-05-22 01:00:00,4327,689.44,4.6,76
U8410,2024-05-22 02:00:00,11048,731.82,3.8,89
U8411,2024-05-22 03:00:00,3000,92.82,8.7,86
U8412,2024-05-22 04:00:00,6255,101.26,5.7,83
U8413,2024-05-22 05:00:00,5572,632.41,6.5,98
U8414,2024-05-22 06:00:00,7896,571.88,5.1,66
U8415,2024-05-22 07:00:00,6233,212.61,3.2,68
U8416,2024-05-22 08:00:00,13644,290.92,6.1,75
U8417,2024-05-22 09:00:00,3364,508.28,8.3,70
U8418,2024-05-22 10:00:00,9123,641.74,8.3,68
U8419,2024-05-22 11:00:00,6828,502.37,9.5,60
U8420,2024-05-22 12:00:00,2210,643.98,8.9,94
U8421,2024-05-22 13:00:00,7846,221.46,9.9,79
U8422,2024-05-22 14:00:00,12205,298.34,7.0,67
U8423,2024-05-22 15:00:00,2798,126.22,3.4,66
U8424,2024-05-22 16:00:00,1546,788.61,9.0,96
U8425,2024-05-22 17:00:00,14146,656.74,9.7,96
U8426,2024-05-22 18:00:00,9233,586.84,6.2,79
U8427,2024-05-22 19:00:00,2748,196.11,3.8,64
U8428,2024-05-22 20:00:00,14399,574.01,3.2,71
U8429,2024-05-22 21:00:00,8452,696.81,7.3,80
U8430,2024-05-22 22:00:00,12418,657.76,7.7,79
U8431,2024-05-22 23:00:00,7437,616.01,3.1,64
U8432,2024-05-23 00:00:00,7913,340.37,9.6,82
U8433,2024-05-23 01:00:00,2560,625.22,6.8,66
U8434,2024-05-23 02:00:00,4777,413.43,7.3,60
U8435,2024-05-23 03:00:00,14605,353.39,6.9,84
U8436,2024-05-23 04:00:00,7202,773.59,5.2,78
U8437,2024-05-23 05:00:00,14777,160.0,9.3,61
U8438,2024-05-23 06:00:00,8785,698.54,3.0,71
U8439,2024-05-23 07:00:00,3566,291.58,8.2,84
U8440,2024-05-23 08:00:00,8856,437.31,5.5,91
U8441,2024-05-23 09:00:00,13483,322.2,4.3,77
U8442,2024-05-23 10:00:00,8019,427.4,6.1,90
U8443,2024-05-23 11:00:00,2767,663.8,4.4,68
U8444,2024-05-23 12:00:00,2320,187.26,9.1,80
U8445,2024-05-23 13:00:00,13722,616.09,8.6,98
U8446,2024-05-23 14:00:00,4944,384.42,9.0,66
U8447,2024-05-23 15:00:00,10947,751.21,8.9,72
U8448,2024-05-23 16:00:00,13055,460.24,8.8,79
U8449,2024-05-23 17:00:00,6411,81.03,7.1,72
U8450,2024-05-23 18:00:00,14135,732.65,9.3,87
U8451,2024-05-23 19:00:00,13768,743.37,3.4,96
U8452,2024-05-23 20:00:00,8151,184.94,5.0,84
U8453,2024-05-23 21:00:00,6908,779.5,4.5,85
U8454,2024-05-23 22:00:00,9474,384.35,3.8,92
U8455,2024-05-23 23:00:00,5692,735.81,3.0,99
U8456,2024-05-24 00:00:00,7362,323.06,5.8,99
U8457,2024-05-24 01:00:00,14279,67.01,8.1,86
U8458,2024-05-24 02:00:00,8044,646.27,7.5,74
U8459,2024-05-24 03:00:00,7004,714.36,7.6,62
U8460,2024-05-24 04:00:00,4810,172.11,9.2,88
U8461,2024-05-24 05:00:00,7101,465.49,9.7,90
U8462,2024-05-24 06:00:00,1826,673.67,7.8,99
U8463,2024-05-24 07:00:00,5003,396.16,3.6,77
U8464,2024-05-24 08:00:00,9481,641.27,7.7,83
U8465,2024-05-24 09:00:00,9755,528.57,6.9,98
U8466,2024-05-24 10:00:00,5597,590.55,3.5,67
U8467,2024-05-24 11:00:00,8676,739.11,4.8,88
U8468,2024-05-24 12:00:00,9845,362.62,4.7,96
U8469,2024-05-24 13:00:00,4130,628.23,8.4,96
U8470,2024-05-24 14:00:00,2080,584.51,5.4,68
U8471,2024-05-24 15:00:00,10847,379.24,6.5,89
U8472,2024-05-24 16:00:00,4108,335.88,8.5,74
U8473,2024-05-24 17:00:00,4769,711.02,9.6,99
U8474,2024-05-24 18:00:00,9658,203.55,6.8,71
U8475,2024-05-24 19:00:00,5895,288.88,6.9,86
U8476,2024-05-24 20:00:00,13051,780.86,3.7,90
U8477,2024-05-24 21:00:00,4534,258.02,6.5,72
U8478,2024-05-24 22:00:00,8868,704.36,7.8,74
U8479,2024-05-24 23:00:00,3027,328.57,4.3,64
U8480,2024-05-25 00:00:00,12448,463.4,3.8,84
U8481,2024-05-25 01:00:00,4692,348.76,9.0,71
U8482,2024-05-25 02:00:00,12607,215.98,3.8,68
U8483,2024-05-25 03:00:00,12092,568.33,9.4,85
U8484,2024-05-25 04:00:00,11159,774.96,4.9,96
U8485,2024-05-25 05:00:00,7026,719.61,5.3,68
U8486,2024-05-25 06:00:00,3660,788.96,6.7,64
U8487,2024-05-25 07:00:00,7289,568.35,4.3,66
U8488,2024-05-25 08:00:00,3252,75.86,7.8,90
U8489,2024-05-25 09:00:00,3026,465.55,6.7,96
U8490,2024-05-25 10:00:00,13745,516.89,9.6,66
U8491,2024-05-25 11:00:00,11926,140.11,9.4,64
U8492,2024-05-25 12:00:00,2254,671.32,8.4,76
U8493,2024-05-25 13:00:00,10483,597.56,4.3,70
U8494,2024-05-25 14:00:00,10137,386.32,4.5,96
U8495,2024-05-25 15:00:00,10978,269.0,4.9,95
U8496,2024-05-25 16:00:00,8525,216.35,8.8,86
U8497,2024-05-25 17:00:00,9680,773.34,7.5,60
U8498,2024-05-25 18:00:00,7767,651.56,4.2,60
U8499,2024-05-25 19:00:00,13327,570.04,6.2,73
U8500,2024-05-25 20:00:00,5825,761.29,9.8,87
U8501,2024-05-25 21:00:00,9939,202.63,8.1,60
U8502,2024-05-25 22:00:00,10814,693.21,9.5,67
U8503,2024-05-25 23:00:00,1355,487.58,8.7,85
U8504,2024-05-26 00:00:00,7298,749.79,8.1,95
U8505,2024-05-26 01:00:00,3739,545.46,8.8,88
U8506,2024-05-26 02:00:00,10807,606.15,7.8,99
U8507,2024-05-26 03:00:00,12782,216.69,7.0,63
U8508,2024-05-26 04:00:00,12002,308.75,8.2,61
U8509,2024-05-26 05:00:00,4148,276.73,4.6,89
U8510,2024-05-26 06:00:00,9907,570.61,6.4,79
U8511,2024-05-26 07:00:00,4930,358.38,9.7,89
U8512,2024-05-26 08:00:00,8648,694.98,8.7,77
U8513,2024-05-26 09:00:00,5766,209.44,9.5,89
U8514,2024-05-26 10:00:00,6258,646.75,9.8,94
U8515,2024-05-26 11:00:00,5496,659.93,7.1,60
U8516,2024-05-26 12:00:00,13517,520.91,4.4,62
U8517,2024-05-26 13:00:00,12585,161.23,8.2,82
U8518,2024-05-26 14:00:00,13354,295.04,3.1,99
U8519,2024-05-26 15:00:00,14409,348.31,3.6,81
U8520,2024-05-26 16:00:00,7257,399.09,5.0,74
U8521,2024-05-26 17:00:00,9087,602.57,3.1,75
U8522,2024-05-26 18:00:00,7103,303.78,7.8,86
U8523,2024-05-26 19:00:00,6132,63.66,8.7,91
U8524,2024-05-26 20:00:00,9085,699.56,8.3,93
U8525,2024-05-26 21:00:00,10874,374.25,4.0,71
U8526,2024-05-26 22:00:00,12485,262.16,8.6,77
U8527,2024-05-26 23:00:00,10638,664.39,8.8,77
U8528,2024-05-27 00:00:00,8188,709.13,3.7,63
U8529,2024-05-27 01:00:00,10711,598.28,6.4,93
U8530,2024-05-27 02:00:00,5310,315.74,7.8,98
U8531,2024-05-27 03:00:00,6263,223.31,5.8,78
U8532,2024-05-27 04:00:00,3537,584.6,9.2,90
U8533,2024-05-27 05:00:00,5998,93.09,6.7,90
U8534,2024-05-27 06:00:00,9531,343.29,3.9,79
U8535,2024-05-27 07:00:00,9303,619.1,6.7,79
U8536,2024-05-27 08:00:00,14289,488.8,7.0,91
U8537,2024-05-27 09:00:00,13669,600.39,9.7,79
U8538,2024-05-27 10:00:00,14389,479.69,6.0,75
U8539,2024-05-27 11:00:00,4737,229.77,9.3,78
U8540,2024-05-27 12:00:00,5181,412.41,5.2,90
U8541,2024-05-27 13:00:00,5456,629.8,6.2,72
U8542,2024-05-27 14:00:00,1483,222.79,7.7,79
U8543,2024-05-27 15:00:00,13761,772.27,9.2,71
U8544,2024-05-27 16:00:00,10072,202.15,8.4,85
U8545,2024-05-27 17:00:00,4102,60.66,4.1,94
