site area,structure type,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost
2874,2,-0.6372870106368013,39,39,169,40,14,-0.8309784304434249
817,3,-1.2013315174503727,47,69,5,61,31,-1.3639783097291966
2002,0,-0.722543951461739,60,63,7,51,0,-0.5473140879082853
2542,3,-0.174876484128664,87,62,72,10,77,-0.33501752581988464
2522,0,-0.6474022409041668,45,86,127,41,0,0.2919348745603283
618,3,-1.2013315174503727,69,51,74,12,49,-1.4516071034422813
1209,3,-0.899801319956525,60,77,69,64,13,-1.070376681309068
4057,3,1.3520416086117475,85,61,39,39,180,0.9477957429696001
4640,3,0.33811019371630074,58,74,183,64,374,2.1628547898159782
4909,3,1.7210066745546986,24,31,79,71,24,0.5033280470228209
3750,0,-0.040488424862236604,82,84,16,1,0,0.7851856103061443
917,3,-1.162797306908028,37,88,87,14,25,-1.2889969707788254
3103,0,0.7268240425622036,34,62,134,45,0,0.3696263823884239
4354,3,2.0413222996879394,89,43,39,21,243,1.1935177212166
1601,1,-1.1849544779698762,45,97,103,45,0,0.3524619794961702
4921,1,0.22443427261638368,13,95,57,72,0,2.6561055255617942
3928,3,-0.17343145123332607,30,88,189,62,93,0.7969296754429495
2761,0,1.069778516389072,74,44,90,45,0,-0.2618429661213295
4669,3,-0.1151484577880296,78,60,53,54,195,1.4311091928304271
4134,1,1.816378845647002,19,58,8,2,0,1.6199176246452174
1008,0,-0.8179161225540423,59,76,50,13,0,-0.9195106137824175
2879,3,0.9064897992158861,19,86,137,29,104,0.29012809530851214
3664,3,-0.19847868808585015,25,87,48,28,239,1.1456380710434713
1187,3,-1.0260008594827041,47,60,157,8,117,-1.1001885389640351
1792,3,-0.7129103988261528,76,82,8,35,34,-0.4371005535474986
4405,0,2.240736839244574,29,93,173,24,0,1.5919125462420667
3575,0,1.9218662470066707,78,31,121,7,0,0.6469669975422069
3709,3,1.5572362797497334,79,89,125,28,302,1.5566803508316513
824,3,-1.2013315174503727,34,77,25,63,27,-1.1489715787630719
2493,3,-0.2452014183684432,63,77,191,6,34,-0.23383788771817882
4476,3,1.7330486153491813,21,90,161,11,385,2.4636835352433715
3270,2,1.0037886808353067,74,33,127,38,44,-0.5373768020232963
4872,3,1.667058779795416,63,55,26,66,333,1.9406209418425886
3083,0,0.31258127923199736,76,51,83,63,0,0.053440013320593116
4057,3,0.7754734833719139,30,72,154,32,134,1.338060061361894
4087,3,1.3515599309799682,14,49,168,26,265,1.2043583967274971
651,0,-0.9686812213009662,67,77,82,32,0,-1.7135900949556266
1454,0,-0.7215805961981804,88,90,17,35,0,-0.7424462471044323
4854,0,-0.0019542143198918328,13,52,49,2,0,1.1519617984248278
2871,0,-0.17294977360154676,28,90,42,3,0,0.14829592404094233
1691,0,-1.2013315174503727,90,92,40,33,0,-0.7334123508453514
1187,3,-0.7764918462210217,64,48,103,7,93,-1.1372275136262666
809,0,-0.6647426356482219,70,42,17,48,0,-1.7840544857764575
2002,0,-0.4523228000335463,81,31,188,23,0,-0.5274395161383073
3627,3,1.3443347665032785,33,80,199,9,21,0.29645182268986875
3867,0,-0.36465747104971197,77,30,99,67,0,0.39401790228794226
3895,3,1.4175497665337335,28,70,52,48,103,0.8592635596306075
1313,3,-0.9580843134018214,33,39,79,35,114,-0.47684969708745445
1345,0,-1.1420851687415177,63,32,52,62,0,-1.367591868232829
1664,2,-0.7316958264655459,30,37,12,24,159,-1.3115817114265276
2267,2,0.4435975950759696,90,65,25,70,173,-0.5518310360378257
854,3,-1.2013315174503727,81,69,111,3,43,-1.2076919044470975
2372,0,-0.14838421438080196,28,68,89,6,0,-0.1163972363501274
2524,0,0.45852960166112816,84,76,55,36,0,0.0995128842419056
3317,3,-1.155090464799559,62,89,84,53,68,0.09860949461599751
4332,2,1.525445556052299,59,37,188,4,222,0.28290097830124744
4775,2,1.309172299383389,32,66,177,10,443,0.5186856706632583
565,1,-1.2013315174503727,46,92,148,49,0,-0.699083545060844
4766,3,1.57361331923023,37,56,7,43,70,0.8755245728969531
4590,3,-0.39211309606113265,85,32,197,68,170,0.6939432580894274
3021,2,0.25140821999602503,89,68,191,13,156,-0.2952683822799288
3081,0,-1.2013315174503727,89,35,177,43,0,-0.0649040276733664
1890,2,-0.49904553031613935,87,39,129,48,157,-1.5220714942631122
1630,3,-0.9532675370840283,80,58,71,30,142,-0.3259836295608038
2986,0,0.15266430548126655,30,58,69,43,0,-0.045932845529296544
1334,0,-1.2013315174503727,30,49,5,31,0,-1.1516817476407961
726,3,-0.913769971278125,50,95,21,51,39,-0.7966496246589175
4015,0,1.9209028917431121,44,41,173,38,0,0.9089499890555522
2943,0,0.8424266741892379,10,42,94,19,0,0.16907388543682836
1227,3,-0.47737003688607044,87,68,188,23,16,-0.9610665365741895
4186,3,1.6974044705975124,76,68,162,50,413,2.129429373657379
4122,0,2.195459141857319,79,74,61,46,0,0.9270177815737141
1536,0,-0.7254340172524149,13,70,68,41,0,-0.7017937139385683
2332,2,0.16422456864396998,10,72,85,17,184,-0.49762765848334045
3240,3,-0.9320737212857387,30,91,56,52,218,1.0688499528412838
992,3,-1.2013315174503727,61,32,111,13,16,-1.5491731830403548
2048,1,0.406990095060742,62,38,152,24,0,-0.4054819166407155
1643,1,-0.669559411966015,89,73,72,30,0,-0.12633452223511638
4457,3,1.4286283520646577,65,63,152,44,219,1.00922623753135
3907,2,-0.19269855650449844,82,48,92,15,349,-0.0007633642338921535
1139,3,-1.2013315174503727,75,47,117,4,73,-1.4181816872836819
672,3,-1.2013315174503727,76,75,160,52,11,-1.5545935207958033
4854,3,2.99697072113809,42,70,106,46,272,2.470910652250636
4459,3,0.6434938122643831,32,78,7,59,100,0.916177106062817
1016,2,-0.8694556291544284,15,81,103,46,24,-1.2266630865911674
1022,2,-1.2013315174503727,56,72,119,32,92,-1.5536901311698952
2417,1,-0.24375638547310527,67,39,140,21,0,-0.03238200114067523
3386,2,0.7764368386354725,14,67,60,29,43,0.011884090528821075
2664,0,0.5269278253737901,86,67,135,30,0,-0.09290910607651712
2429,0,-1.2013315174503727,86,76,116,7,0,-0.6963733761831198
4445,1,-0.3121546091857672,18,36,113,42,0,1.6696040540701622
2709,2,-0.506270694792829,12,41,104,50,203,-0.7849055595221124
4283,2,2.1655951286870017,70,81,26,17,276,0.3867907852806775
3090,1,-1.080430431873766,73,62,53,18,0,0.5503043075700415
4576,3,-0.7485545435778217,55,53,130,5,207,0.8773313521487692
1593,2,-0.7403660238375734,65,77,32,61,19,-0.7641275981262263
4380,2,0.995118483463279,48,60,155,39,220,0.43647721470562234
2994,1,0.8053374965422311,22,52,179,68,0,0.8104805198315708
3079,3,1.0770036808657617,50,100,28,41,212,1.4058142833050007
2988,0,-0.1560910564892709,20,44,92,72,0,-0.10555656083923035
3285,0,1.1049409835089616,50,67,188,26,0,0.6975568165930598
3258,3,1.0938623979780375,84,57,72,39,101,-0.235644666969995
2074,0,-0.5375797408584841,56,50,60,67,0,-0.4795598659651787
2873,3,1.0755586479704238,58,56,149,44,118,0.5340432943036958
4490,3,1.6815091087487952,74,76,199,64,21,0.5105551640300856
1593,0,-0.6050146093075874,44,85,56,39,0,-0.33411413619397656
1689,0,-0.716282142248608,44,43,44,56,0,-1.1851071637993953
3189,0,0.01779456858305986,76,50,80,13,0,0.4301534873242657
4595,0,-0.46725480661870494,13,43,29,4,0,0.7698279866657067
2375,3,-0.14308576043122956,33,99,141,28,130,0.08596203985328428
3906,3,1.671875556113209,45,57,79,3,229,0.9685737043654861
2287,3,0.3000576608057353,86,66,175,27,128,-0.11459045709831123
4432,3,0.07126078571056323,65,96,145,61,14,0.6225754776426885
2107,0,0.677692924120714,13,62,159,6,0,-0.38831751374846185
4248,2,-0.5313179316453531,49,41,109,48,284,-0.017927767126145824
548,3,-1.2013315174503727,52,41,165,56,17,-1.6521596003938768
4361,3,-0.07468753671856758,67,80,115,29,245,1.4311091928304271
2680,2,-0.6989417475045528,71,64,52,72,46,-0.6728852459095095
3546,3,0.24129298972865953,16,41,142,31,37,-0.06129046916973404
3333,1,0.7831803254803829,18,48,164,65,0,0.9703804836173022
1897,2,-0.6565541159079736,31,88,121,71,53,-0.6015174654627705
4326,3,2.5109579906727664,13,42,48,9,180,1.0019991205240852
1331,3,-0.708575300140139,45,48,32,63,78,-1.1227732796117373
3197,0,-0.1662062867566364,79,65,12,27,0,0.18352811945135777
3235,3,0.772583417581238,76,33,198,18,249,0.5539178660736738
581,3,-0.9258119120726077,44,42,191,16,33,-1.9999646063684906
586,3,-0.7991306949146493,42,35,146,4,29,-1.552786741543987
2563,2,0.44648766086664543,16,73,84,38,108,-0.4072886958925317
1321,0,-1.0751319779241937,64,37,55,20,0,-1.337780010577862
662,3,-1.2013315174503727,56,62,36,41,15,-1.4570274411977298
4239,0,1.1810460493300925,71,81,57,58,0,1.0471686018194897
2897,0,0.18927180549649408,76,42,8,28,0,0.0543434029465012
2432,0,0.3299216739760525,73,39,131,44,0,-0.19408874417822294
3228,3,-0.002917569583450452,52,63,70,65,229,0.5475941386923172
4035,0,0.9984902268857342,27,56,140,9,0,0.6858127514562546
3946,1,1.4835396020874991,12,87,190,33,0,2.0210226185484084
3290,3,1.3443347665032785,68,96,103,65,137,0.8393889878606295
3207,3,-0.735067569888001,71,73,62,9,277,0.8610703388824237
4433,3,-0.13923233937699508,48,98,60,62,126,1.213392292986578
3885,3,1.3727537467782578,73,34,163,69,96,0.012787480154729164
1422,3,-0.6180199053656288,82,66,7,2,72,-1.1336139551226343
2675,2,-0.940262241025987,90,100,89,29,16,-0.4795598659651787
2082,1,-0.797203984387532,69,85,26,48,0,0.3497518106184459
1064,3,-0.42390381975856706,51,80,153,51,10,-1.4714816752122593
3758,0,1.2465542072520788,14,85,44,32,0,0.9532160807250486
3097,0,-0.10358819462532616,55,71,169,24,0,0.18623828832908204
3000,0,0.23165943709307332,13,42,13,58,0,0.10854678050098647
1487,0,-0.5920093132495461,23,63,105,20,0,-0.7433496367303404
4136,3,-0.16187118807062262,20,63,71,43,337,1.9370073833389563
723,0,-1.2013315174503727,69,82,119,5,0,-1.532008780148101
850,0,-1.2013315174503727,31,32,51,19,0,-1.8111561745537001
2428,2,-0.2148557275663467,14,66,196,27,228,-0.5997106862109544
848,2,-1.1623156292762487,62,81,180,41,58,-1.04598516140955
4777,3,1.674765621903885,21,35,50,34,159,1.0869177453594456
1517,3,-0.4913386882076704,30,50,129,21,61,-0.9511292506892005
2726,1,-0.27217536574808454,88,74,47,42,0,0.7806686621766038
4624,0,-0.6584808264350909,33,34,176,67,0,0.8628771181342398
2919,2,-0.5072340500563877,22,32,186,21,52,-0.5328598538937559
2393,3,-0.035189970912664195,35,49,66,47,48,-0.2717802520063185
3540,0,-0.993246780521711,49,90,79,28,0,0.566565320836387
2568,0,-1.0182940173742352,35,64,136,63,0,-0.4352937742956824
1625,2,-0.5163859250601945,54,61,102,64,158,-1.0297241481432042
3617,3,0.8376098978714448,39,48,1,55,126,0.6713585174417251
4661,3,0.3732726608361904,73,44,74,12,24,0.31903656333757097
4542,0,1.5919170692378437,82,86,170,2,0,1.1501550191730117
4933,2,2.603921773606173,47,55,13,59,357,0.8628771181342398
2670,1,0.691661575442314,27,99,167,30,0,1.1790634872020707
946,1,-1.2013315174503727,18,31,182,12,0,-1.1462614098853476
3158,1,0.8973379242120793,65,78,58,39,0,1.2603685535337985
3862,3,0.7080386149228105,47,77,46,18,175,0.8041567924502141
3218,3,1.30146545727492,30,61,111,24,288,1.2793397356778684
3983,3,0.47779670693230053,80,32,161,12,100,0.08415526060146811
3444,3,1.3284394046545613,21,49,126,6,220,0.5457873594405009
4876,2,2.2171346352873877,45,66,127,8,246,0.48255008562693485
1095,2,-1.2013315174503727,20,49,163,57,89,-1.2971274774119983
2486,3,0.5471582859085211,76,89,32,49,213,0.4951975403896481
3250,0,-0.5183126355873118,36,88,102,15,0,0.7029771543485083
1574,1,-1.2013315174503727,72,71,190,7,0,-0.18415145829323398
4469,0,0.7653582531045484,80,52,17,58,0,1.1239567200216771
4805,3,3.209390556752765,75,70,149,53,316,2.470007262624728
4721,0,0.7220072662444105,83,56,100,25,0,0.9559262496027728
4080,3,0.8515785491930448,76,75,4,61,288,1.7111599768619343
3507,0,0.9243118715917206,90,46,31,12,0,0.3723365512661481
1469,0,-1.2013315174503727,74,31,115,25,0,-1.5094240395003988
1080,3,-0.9710896094598628,43,44,176,19,60,-1.3955969466359799
3324,1,0.6136297990940659,86,86,163,42,0,1.2621753327856147
4501,0,2.596214931497704,87,70,72,12,0,1.2576583846560743
1711,0,-0.643067142218153,90,43,13,60,0,-0.9701004328332704
729,1,-1.2013315174503727,43,37,63,36,0,-1.5473664037885386
4784,3,0.04428683833092189,73,36,31,24,464,2.4392920153438533
3685,3,0.013459469897046075,26,96,136,33,257,1.162802473935725
1001,2,-1.2013315174503727,60,55,108,36,55,-1.727140939344248
2632,3,0.11364841730714248,65,32,47,4,258,0.0471162859392365
548,2,-1.2013315174503727,57,75,51,50,39,-1.6467392626384283
4066,3,-0.013514477482595263,71,33,108,56,326,1.1573821361802765
3555,3,1.2523343388334305,65,86,136,8,69,0.7264652846221186
1188,0,-0.6551090830126357,20,75,107,61,0,-1.017076693380491
886,3,-1.2013315174503727,29,43,31,8,41,-1.5645308066807921
1469,2,-0.5409514842809393,77,32,107,7,16,-1.7406917837328693
3960,0,0.18879012786471477,43,42,137,25,0,0.4789365271233025
1505,1,-0.6791929646016012,51,37,92,48,0,-0.6900496488017632
3552,2,1.2104283848686306,50,85,68,35,244,0.25128234139446437
3917,3,1.2537793717287684,71,31,10,18,335,1.4247854654490704
2802,2,-0.7249523396206355,26,75,185,11,181,-0.6313293231177375
2783,0,0.2099839436630044,21,60,27,29,0,-0.1606633280196237
2107,0,-0.6811196751287184,77,64,87,16,0,-0.41270903364798023
4866,2,0.6463838780550589,50,91,161,6,309,0.7083974921039567
622,0,-1.2013315174503727,23,75,180,15,0,-1.3712054267364615
1780,0,-0.2509815499497949,13,53,105,29,0,-0.6304259334918294
4227,0,1.321695917809651,86,94,39,64,0,1.4762786741258314
758,3,-1.2013315174503727,83,73,191,66,21,-1.4172782976577738
1447,3,-0.3718826355264016,23,80,115,13,68,-0.7216682857085462
1024,0,-1.2013315174503727,18,75,137,71,0,-1.0414682132800093
1387,3,-0.999508589734842,52,62,25,57,87,-1.027917368891388
707,3,-1.2013315174503727,29,93,42,51,51,-0.9899750046032484
3882,3,-0.33190339208871894,10,55,198,28,171,0.6189619191390561
3294,0,0.5630536477572383,90,68,171,23,0,0.3804670578993209
648,3,-1.2013315174503727,81,87,70,1,61,-1.0866376945754137
937,2,-0.9002829975883043,26,55,111,71,53,-1.3666884786069209
2702,3,0.04380516069914258,29,96,184,35,90,0.05253662369468503
4249,0,2.2171346352873877,68,86,114,36,0,1.357934633131872
3661,0,0.1854183844422596,22,99,175,14,0,0.9306313400773464
4401,0,2.1145372997183944,86,37,78,56,0,0.8673940662637802
4953,3,0.4228854569094592,56,63,61,62,305,1.75090912040189
3745,1,0.8221962136545069,59,98,109,12,0,1.75090912040189
3323,1,-0.035671648544443504,86,39,188,14,0,0.3009687708194092
3770,2,0.39205808847558343,49,51,194,62,139,-0.2428717839772597
985,1,-1.2013315174503727,16,41,44,22,0,-1.4380562590536599
699,0,-1.1305249055788142,64,58,188,29,0,-1.685585016552476
4966,0,-0.3714009578946223,60,60,198,72,0,1.3208956584696403
2482,2,-0.7215805961981804,85,35,129,59,198,-0.7559970914930536
1971,0,-0.23556786573285698,11,36,93,15,0,-0.6855327006722227
4843,2,2.120317431299746,23,42,46,21,30,0.6008941266208944
2811,2,-0.6343969448461254,26,92,66,71,149,-0.3404378635753332
3873,1,0.3419636147705352,86,53,28,12,0,0.7364025705071076
2578,3,-0.4605113197737946,10,48,190,61,214,0.19436879496225482
2021,2,-0.5366163855949255,10,98,24,47,87,-0.3675395523525758
1104,0,-1.0052887213161938,35,51,109,26,0,-1.3477172964628512
4348,0,1.3322928257087958,55,89,3,69,0,1.3452871783691587
3842,3,-0.16331622096596055,22,51,174,72,232,0.9730906524950266
1917,2,-0.8988379646929663,43,46,68,36,97,-1.026110589639572
4375,1,1.710891444287333,71,76,62,55,0,2.159241231312346
3433,3,-0.23026941178328458,82,36,5,69,149,-0.10555656083923035
1048,0,-0.9739796752505386,60,46,82,72,0,-1.7452087318624097
1338,3,-0.9195501028594767,50,91,17,19,61,-0.6746920251613256
4315,1,1.5765033850209058,64,92,115,34,0,2.1240090359019304
1347,0,-0.5433598724398359,37,36,101,70,0,-1.0224970311359396
4754,3,2.6843619381133177,70,58,35,63,226,1.553970181953927
4968,3,0.005270950156797812,16,33,75,50,237,1.4112346210604492
2772,0,0.5664253911796935,87,45,87,17,0,-0.22661077071091412
3820,3,-0.25628000389936734,11,88,184,39,23,0.20791963935087612
3058,0,0.5375247332729349,85,70,157,31,0,0.18894845720680628
4811,1,2.88522151056529,11,89,141,22,0,2.61093604426639
2496,2,-0.29866763549594655,37,98,38,58,155,-0.22209382258137367
4173,3,1.9989346680913602,63,87,129,25,161,1.195324500468416
2064,1,0.1353239107372114,85,69,121,19,0,-0.14801587325691046
4518,0,-0.2206358591476984,67,87,33,54,0,1.5693278055943645
2340,3,0.6516823320046313,56,90,57,71,163,0.4211195910651849
3791,3,1.9493218720180914,70,74,116,2,205,1.3227024377214565
3387,3,0.4334823648086041,49,77,99,22,73,0.03266205192470709
1226,2,-1.2013315174503727,27,40,115,38,49,-1.552786741543987
1744,3,-0.9498957936615732,23,85,162,7,166,-0.09019893719879285
3960,3,-0.022666352486402145,34,52,33,66,155,0.7725381555434311
4218,2,-0.31937977366245685,19,62,124,33,205,-0.2130599263222928
1565,0,-0.9224401686501525,57,81,101,7,0,-1.1001885389640351
782,2,-1.2013315174503727,57,57,135,59,68,-1.653966379645693
1581,2,-1.021184083164911,70,33,42,11,132,-1.4145681287800496
4385,3,0.800520720224438,62,80,62,12,106,0.7237551157443943
3381,2,0.4161419700645489,18,39,114,18,75,-0.4425208913029471
3084,3,0.18060160812446652,20,81,189,1,277,1.0652363943376515
3470,0,0.5986977925089073,36,38,93,61,0,0.15823320992593132
1652,0,-1.2013315174503727,68,47,110,1,0,-0.7948428454071014
3997,3,-0.23315947757396044,67,95,19,27,287,1.3850363219091146
1447,1,-1.2013315174503727,22,69,179,65,0,-0.7325089612194433
2217,0,-0.5775589842961668,74,95,83,64,0,-0.29075143415038834
566,3,-1.2013315174503727,20,51,83,49,35,-1.686488406178384
1136,1,-0.9460423726073387,66,63,45,71,0,-0.699083545060844
813,0,-1.2013315174503727,76,77,86,35,0,-1.2347935932243401
3897,0,1.6901793061208228,75,45,131,57,0,0.8240313642201921
1064,0,-0.7153187869850494,33,78,61,41,0,-0.6837259214204066
2101,2,-0.3357568131429534,58,92,126,23,151,-0.606034413592311
1325,3,-0.3160080302400017,49,69,137,35,18,-0.8987326523865314
4170,3,1.8187872338058986,88,85,167,48,211,1.3714854775204932
1525,0,-1.2013315174503727,79,77,132,42,0,-0.7424462471044323
2751,3,0.9209401281692654,11,66,95,72,272,0.8484228841197105
1304,2,-1.1122211555712005,63,41,145,6,114,-1.5582070792994356
2951,3,1.0206473979475825,24,61,60,35,195,0.5530144764477657
1891,3,-0.8867960238984836,57,52,184,17,29,-0.7939394557811933
1735,3,-0.46821816188226356,63,50,62,47,88,-0.770451325507583
4532,2,-0.08721115514482963,55,41,88,30,449,0.037179000054247534
3780,2,-0.0554204314473952,66,78,4,9,363,0.016401038658361514
4049,3,1.4955815428819819,64,76,98,23,189,1.2901804111887654
4700,0,0.23310446998841125,69,91,20,45,0,1.183580435331611
4641,3,-0.08672947751305032,39,67,99,65,124,1.018260133790431
1854,0,-0.30926454339509135,37,55,18,12,0,-1.0098495763732263
2336,3,0.18204664101980444,61,69,150,46,225,0.637933101283126
3392,0,1.5008799968315543,50,45,68,33,0,0.3931145126620341
2996,0,0.8082275623329069,30,48,160,22,0,0.3045823293230415
3083,1,0.5086240753661764,51,79,131,10,0,0.6704551278158171
3058,3,0.03513496332711501,22,85,34,14,203,0.6541941145494715
4118,2,-0.28807072759680175,54,58,58,11,29,0.10583661162326222
2059,0,-1.2013315174503727,63,67,41,19,0,-0.3612158249712192
2007,1,-0.46195635266913254,28,90,126,51,0,0.40756874667656356
4571,3,0.481650127986535,36,65,100,28,406,2.1113615811392172
2563,3,-0.9648278002467318,49,39,85,27,34,-0.8382055474506895
4142,2,0.6227816740978728,16,76,48,11,130,0.048923065191052675
2500,3,0.34340864766587315,34,73,40,22,45,-0.09019893719879285
1794,3,-0.5761139514008289,58,91,76,25,12,-0.6286191542400132
4565,3,2.331292234019084,45,36,104,19,56,0.4608687346051407
3252,2,1.0784487137610996,80,98,48,64,149,0.21243658748041658
2253,3,0.15362766074482517,33,48,70,39,197,0.0019468046438321101
4710,2,2.8828131224063935,70,62,83,7,234,0.484356864878751
2103,0,-0.6671510238071184,78,53,173,6,0,-0.7776784425148477
1822,3,-0.5462499382305117,61,52,63,9,37,-1.140841072129899
2941,0,0.5948443714546728,45,82,177,18,0,0.39130773341021796
1598,3,-0.7952772738604148,60,50,170,31,84,-0.6593344015208882
2005,0,-0.13489724069098127,42,66,154,70,0,-0.4569751253174765
1626,0,-0.9624194120878352,62,78,33,62,0,-0.8354953785729653
796,0,-1.0520114515987868,83,54,190,61,0,-1.2203393592098106
3549,3,-0.636805333005022,47,68,101,46,90,0.25850945840172906
2725,0,0.9883749966183687,53,59,100,9,0,-0.44703783943248754
